name,n,ms
mc:buildBaseGraph,8000,14.699999999254942
mc:drawNodes,8000,15.299999999813735
mc:drawEdges,8000,17.700000000186265
mc:drawHalos,8000,0
mc:drawInterSgArrows,8000,0
mc:totalRender,8000,33.299999999813735
