name,n,ms
mc:buildBaseGraph,1000,2
mc:drawNodes,1000,1.8999999994412065
mc:drawEdges,1000,2.2000000001862645
mc:drawHalos,1000,0
mc:drawInterSgArrows,1000,0
mc:totalRender,1000,4
