name,n,ms
mc:buildBaseHGraph,2250,3.900000000372529
mc:drawNodes,2250,4
mc:drawEdges,2250,4.7000000001862645
mc:drawHalos,2250,0
mc:drawInterSgArrows,2250,0
mc:totalRender,2250,8.299999999813735
