name,n,ms
mc:buildBaseHGraph,11500,25.399999999441206
mc:drawNodes,11500,25.299999999813735
mc:drawEdges,11500,32.40000000037253
mc:drawHalos,11500,0
mc:drawInterSgArrows,11500,0.09999999962747097
mc:totalRender,11500,55.799999999813735
