name,n,ms
fsm:buildBaseGraph,100,2.7999999999883585
fsm:runCollisionAvoidance,100,0
fsm:drawNodes,100,1.099999999976717
fsm:drawEdges,100,2.1000000000349246
fsm:totalRender,100,5.300000000046566
