name,n,ms
fsm:buildBaseHGraph,5000,132.29999999998836
fsm:runCollisionAvoidance,5000,0
fsm:drawNodes,5000,35.699999999953434
fsm:drawEdges,5000,79.5
fsm:totalRender,5000,234.59999999997672
