name,n,ms
fsm:buildBaseGraph,6500,191.39999999996508
fsm:runCollisionAvoidance,6500,0
fsm:drawNodes,6500,52
fsm:drawEdges,6500,109.60000000003492
fsm:totalRender,6500,324.6000000000349
