name,n,ms
fsm:buildBaseGraph,10,0.3999999761581421
fsm:runCollisionAvoidance,10,0
fsm:drawNodes,10,0.20000004768371582
fsm:drawEdges,10,0.10000002384185791
fsm:totalRender,10,0.7999999523162842
