name,n,ms
fsm:buildBaseHGraph,1400,880.4000000953674
fsm:runCollisionAvoidance,1400,0
fsm:drawNodes,1400,20
fsm:drawEdges,1400,656.5
fsm:totalRender,1400,1656.2000000476837
