name,n,ms
fsm:buildBaseGraph,900,290.2999999523163
fsm:runCollisionAvoidance,900,0
fsm:drawNodes,900,8.200000047683716
fsm:drawEdges,900,179.19999992847443
fsm:totalRender,900,454.89999997615814
