name,n,ms
mc:buildBaseHGraph,10,0
mc:drawNodes,10,0
mc:drawEdges,10,0.09999999962747097
mc:drawHalos,10,0
mc:drawInterSgArrows,10,0.09999999962747097
mc:totalRender,10,0.20000000018626451
