name,n,ms
mc:buildBaseHGraph,3000,191.09999999962747
mc:drawNodes,3000,7
mc:drawEdges,3000,464.29999999981374
mc:drawHalos,3000,0
mc:drawInterSgArrows,3000,0.09999999962747097
mc:totalRender,3000,465
