name,n,ms
mc:buildBaseHGraph,1600,44.89999999944121
mc:drawNodes,1600,3.2000000001862645
mc:drawEdges,1600,104.3999999994412
mc:drawHalos,1600,0
mc:drawInterSgArrows,1600,0.09999999962747097
mc:totalRender,1600,107.29999999981374
