name,n,ms
mc:buildBaseGraph,900,12.200000000186265
mc:drawNodes,900,2
mc:drawEdges,900,34.299999999813735
mc:drawHalos,900,0
mc:drawInterSgArrows,900,0
mc:totalRender,900,34.799999999813735
