name,n,ms
mc:buildBaseGraph,3500,293.20000000018626
mc:drawNodes,3500,8.100000000558794
mc:drawEdges,3500,700.2999999998137
mc:drawHalos,3500,0
mc:drawInterSgArrows,3500,0.09999999962747097
mc:totalRender,3500,657.6999999992549
